weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
None,boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7217819535997445,0.5819525802340219,0.053300000000000014,9.999999999998899e-05,0.630587476145541,0.5382119202394994,100.0,100.0
KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7277194028005122,0.5812230547428376,0.017199999999999993,0.0,0.6331887481052955,0.5281076635244867,100.0,100.0
None,blsm_mut_score-foreignness_score,0.7199358420773253,0.5808302573474095,0.05249999999999999,0.0,0.6635261380599471,0.5547594195046871,100.0,100.0
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7239646712497644,0.5817076057800912,0.05630000000000002,9.999999999998899e-05,0.6314141475263622,0.5271398856871395,100.0,100.0
KL,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.730286700796496,0.5853127491510748,0.0032999999999999696,0.0,0.6410575572483774,0.539587358025036,100.0,100.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.7092287639558025,0.5754344318866281,0.6127,0.018100000000000005,,,,
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.728273198470214,0.5836931982912963,0.010600000000000054,0.0,0.6280416333984402,0.5267529459435799,100.0,100.0
Inverted-KL-Mask,dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6984990097990798,0.5601069666348589,0.9009,0.13880000000000003,,,,
Inverted-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7070412876088205,0.5783758258186875,0.6987,0.028900000000000037,,,,
KL-Mask,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7270111516761952,0.5831714271586467,0.017299999999999982,0.0,0.6244671985193149,0.5258372091336164,100.0,100.0
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7303117841184922,0.584473665117548,0.0013999999999999568,0.0,0.6504311208042518,0.5451714128275382,100.0,100.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score,0.7075886270933707,0.580513200577688,0.6759,0.02410000000000001,,,,
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7238098947387129,0.5813613559123592,0.04510000000000003,0.0,0.6421114250394888,0.534958803236485,100.0,100.0
None,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.73705971856478,0.5838817692811004,9.999999999998899e-05,0.0,0.6395334349859094,0.5348512221071442,100.0,100.0
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7246359002354472,0.5904578901839583,0.03159999999999996,0.0,0.649473181540574,0.5338220095967501,100.0,100.0
Inverted-KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7383718424487853,0.5967328241337424,0.0009000000000000119,0.0,,,,
None,aliphatic_index-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7236164549785581,0.585110730220259,0.03620000000000001,0.0,0.6454816543822735,0.5414876833299389,100.0,100.0
Inverted-KL,boman-isoelectric_point-foreignness_score,0.7377709743985356,0.5852708786017538,0.0012999999999999678,0.0,,,,
KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7315798338091769,0.5841021668436563,0.0023999999999999577,0.0,0.6405496514837751,0.5377604687578987,100.0,100.0
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.716248523542538,0.5889317048465871,0.27,0.0008000000000000229,0.6573724035363279,0.5352220121268622,100.0,100.0
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7249129672537232,0.5822522646816094,0.04139999999999999,9.999999999998899e-05,0.6311003752270204,0.5222895422761363,100.0,100.0
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared,0.7283670342478175,0.5861865114621281,0.007399999999999962,0.0,0.6534709021370838,0.5405206666707377,100.0,100.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7186611624955841,0.5738811372384587,0.2368,0.0012999999999999678,,,,
Inverted-KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-foreignness_score,0.7015983810729489,0.5783309904954024,0.8626,0.07840000000000003,,,,
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7325133120954649,0.5892871056390367,0.0020999999999999908,0.0,0.663343463216174,0.5397249543077383,100.0,100.0
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7262379341012443,0.5907071842570116,0.012199999999999989,0.0,0.6551983874807442,0.5442151613853035,100.0,100.0
None,hydrophobicity-dissimilarity_score,0.7228035560164954,0.5884657675595795,0.027800000000000047,0.0,0.6547569843125312,0.5307383583548242,100.0,100.0
Inverted-KL-Mask,aliphatic_index-isoelectric_point-ratio_rank-Total_Gene_TPM,0.7077295829206709,0.5713873943335307,0.6658,0.02849999999999997,,,,
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank,0.7160509026274897,0.5860098208743753,0.27769999999999995,0.0007000000000000339,0.6390576690686688,0.5286057948097791,100.0,100.0
Inverted-KL-Mask,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7098426423965335,0.5729307916184735,0.5884,0.016700000000000048,,,,
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7290937029731827,0.5877151429048996,0.007900000000000018,0.0,0.6447613824594246,0.5364497432945141,100.0,100.0
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7334129901388107,0.5863707256412817,0.0013999999999999568,0.0,0.6509699942537606,0.535036440326047,100.0,100.0
KL-Mask,aliphatic_index-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7315302011041138,0.5850924548293717,0.0039000000000000146,0.0,0.6462640948046596,0.5374664082646838,100.0,100.0
KL-Mask,boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7228812840307727,0.585812782810727,0.059599999999999986,9.999999999998899e-05,0.6437699366903583,0.54405344965875,100.0,100.0
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7252769798295732,0.5862912715308338,0.03320000000000001,0.0,0.6442178799537391,0.5368640691968464,100.0,100.0
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7269503467050272,0.5865400496452003,0.011800000000000033,0.0,0.6443334779888006,0.5318509079413467,100.0,100.0
KL,hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.7267365671271933,0.5860907269012577,0.022199999999999998,0.0,0.6375614807668016,0.5225481966820081,100.0,100.0
None,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7300825461124979,0.5867736278822664,0.0042999999999999705,0.0,0.6413182478514707,0.5228955789045867,100.0,100.0
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7331847339889136,0.5852716504326372,0.0016000000000000458,0.0,0.6477602792939335,0.5383168278912857,100.0,100.0
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7241957001731186,0.584361703931271,0.04679999999999995,0.0,0.6285829847197374,0.527717988287958,100.0,100.0
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7177986759637395,0.5845115519472955,0.20509999999999995,0.00039999999999995595,0.6452078300938753,0.5283520722102968,100.0,100.0
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7267244466152168,0.5847831672762881,0.0121,0.0,0.6509660055536869,0.5414277660221203,100.0,100.0
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7257549548853933,0.588024922878865,0.020000000000000018,9.999999999998899e-05,0.6397551750681423,0.5387401172239572,100.0,100.0
None,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7248131074753366,0.5872825241401967,0.014700000000000046,0.0,0.6452124319859254,0.5472588574530142,100.0,100.0
KL,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.725105408304614,0.5818673559267598,0.03200000000000003,9.999999999998899e-05,0.6213492492695928,0.5281746317406761,100.0,100.0
Inverted-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7341000999419671,0.585233380334088,0.007499999999999951,0.0,,,,
None,boman-isoelectric_point-EL_rank_wt_aligned,0.7263738953722547,0.5825883366242753,0.006299999999999972,0.0,0.6247353022017421,0.5352964352954904,100.0,100.0
Inverted-KL,aliphatic_index-boman-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7360511699237778,0.5857706946403729,0.0029000000000000137,0.0,,,,
None,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.7184376226700407,0.5872753892232828,0.13560000000000005,0.0,0.6641515687799446,0.5422310416102744,100.0,100.0
KL-Mask,boman-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7299717058973535,0.581052659698917,0.008299999999999974,0.0,0.6403306337403425,0.5280808663143632,100.0,100.0
KL,isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7230286384087495,0.5804101621834398,0.04310000000000003,0.0,0.6584484882011996,0.5528386340888766,100.0,100.0
KL-Mask,aliphatic_index-boman-isoelectric_point-foreignness_score-Total_Gene_TPM,0.730837232699658,0.5863724165621279,0.005199999999999982,0.0,0.6251494516855087,0.5219031722350547,100.0,100.0
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7307623680367848,0.5839510778627086,0.0020999999999999908,0.0,0.6365176407525305,0.5330223382815329,100.0,100.0
KL-Mask,boman-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7290667863675517,0.5805961039327111,0.008600000000000052,0.0,0.6351689621786383,0.5317423052106627,100.0,100.0
None,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7286780503760948,0.5808766713026428,0.007299999999999973,0.0,0.6383082123151438,0.5396962640461794,100.0,100.0
KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7269121986397155,0.5878865055325262,0.021100000000000008,0.0,0.6379319043448921,0.5179616032632243,100.0,100.0
None,aliphatic_index-boman-blsm_mut_score-Total_Gene_TPM,0.7339305120452609,0.5836010530426885,0.0007000000000000339,0.0,0.6344640344123418,0.5252439683818491,100.0,100.0
None,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7243039638539884,0.5869424062375684,0.030299999999999994,0.0,0.6483117082133651,0.5348827739096289,100.0,100.0
Inverted-KL,aliphatic_index-EL_rank_wt_aligned,0.7269915301685872,0.5862453043115149,0.04390000000000005,0.0,,,,
Inverted-KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7273074366430016,0.584613908657666,0.0464,0.0,,,,
Inverted-KL-Mask,aliphatic_index-hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7134332812533577,0.5755629009018457,0.43520000000000003,0.008000000000000007,,,,
None,aliphatic_index-boman-isoelectric_point,0.7285072839992689,0.5854078002023076,0.0033999999999999586,0.0,0.6207574418576666,0.5300872600056724,100.0,100.0
None,aliphatic_index-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7297839946923199,0.5837065051051926,0.0014999999999999458,0.0,0.6455807422905236,0.5477734920396592,100.0,100.0
None,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7306711079103894,0.5812411894615036,0.0014999999999999458,0.0,0.6387789717568177,0.5345772210059834,100.0,100.0
KL-Mask,aliphatic_index-boman-dissimilarity_score-EL_rank_wt_aligned,0.721720609307301,0.5869717346830515,0.07140000000000002,9.999999999998899e-05,0.6388392471882526,0.5307646891503601,100.0,100.0
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7219353626841163,0.5820233316073083,0.09499999999999997,9.999999999998899e-05,0.6373144354007811,0.5278324982974048,100.0,100.0
KL-Mask,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7155494384129213,0.5830269412099125,0.3035,0.0010999999999999899,0.63685676774158,0.5303073677873068,100.0,100.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.7311677618964564,0.5872265214440053,0.0038000000000000256,0.0,0.6441401818222527,0.5277469443994834,100.0,100.0
KL-Mask,aliphatic_index-boman-ratio_rank_squared-foreignness_score,0.7256146502772989,0.5870100837629781,0.025599999999999956,9.999999999998899e-05,0.6402258911367115,0.5386639281511331,100.0,100.0
None,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7161466642733584,0.5755065648756761,0.24029999999999996,0.0004999999999999449,0.657314677242611,0.5613983989649901,100.0,100.0
KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7195201403116814,0.5858806185347177,0.11829999999999996,0.0,0.6357224973755453,0.5349153136598453,100.0,100.0
None,aliphatic_index-dissimilarity_score-blsm_mut_score-foreignness_score,0.7196245246739577,0.5895854195868232,0.09709999999999996,9.999999999998899e-05,0.6539630271664016,0.54067855386903,100.0,100.0
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7317887105518726,0.5900052998228098,0.012499999999999956,0.0,,,,
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7070286844606377,0.5735248252626628,0.6945,0.03190000000000004,,,,
Inverted-KL,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7379224427840353,0.5852014530052497,0.0012999999999999678,0.0,,,,
Inverted-KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7416496694710795,0.591282454644648,0.00029999999999996696,0.0,,,,
KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.720534500618041,0.5870056867077941,0.11599999999999999,0.00019999999999997797,0.6514988359797103,0.5374232284348504,100.0,100.0
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-foreignness_score,0.7052971265106953,0.582061624737652,0.7631,0.036900000000000044,,,,
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7218062037065238,0.5781237024686052,0.06540000000000001,9.999999999998899e-05,0.6521090603752787,0.5472852721455951,100.0,100.0
Inverted-KL-Mask,aliphatic_index-boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7153247069161011,0.5734181084834309,0.3581,0.0047000000000000375,,,,
KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7253333786413124,0.5851045688561488,0.03280000000000005,9.999999999998899e-05,0.6470676458447006,0.5204694131642825,100.0,100.0
KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7132425715920047,0.5830357911829842,0.4273,0.0028000000000000247,0.644487950820168,0.5290560153956974,100.0,100.0
Inverted-KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.708023604786256,0.5760795081545037,0.6583,0.022299999999999986,,,,
Inverted-KL,boman-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7345968061628608,0.5877574350805539,0.0050000000000000044,0.0,,,,
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank,0.7000671433716493,0.5805437374691228,0.8933,0.10329999999999995,,,,
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7144218560403819,0.5793951265665219,0.38970000000000005,0.0042999999999999705,,,,
Inverted-KL,isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7232819849053881,0.5808253386513229,0.10970000000000002,0.00019999999999997797,,,,
KL,boman-hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7196418323453738,0.5786020223094057,0.15239999999999998,0.00019999999999997797,0.6264996391365103,0.5275906443017315,100.0,100.0
None,aliphatic_index-hydrophobicity,0.7218793131440763,0.5879802749376617,0.04820000000000002,0.0,0.6333951722949671,0.5280191463172828,100.0,100.0
KL,boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,0.7241329201011107,0.5819636473291403,0.04930000000000001,9.999999999998899e-05,0.6270430724502573,0.5181976931709782,100.0,100.0
None,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7326580268616971,0.5808175284556016,0.0007000000000000339,0.0,0.6347397156662713,0.5337881914606091,100.0,100.0
KL-Mask,dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.713681919429293,0.5713503345533528,0.40290000000000004,0.0023999999999999577,0.6727475152636055,0.5762746437775981,100.0,100.0
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7314858745178645,0.5857569881230166,0.0047000000000000375,0.0,0.642225302934286,0.5280244724048115,100.0,100.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.7233432915650215,0.5843994591992457,0.044300000000000006,0.0,0.6379165905461066,0.5345324430485987,100.0,100.0
Inverted-KL-Mask,hydrophobicity-isoelectric_point-ratio_rank-Total_Gene_TPM,0.7099032160791963,0.5789865705245704,0.5783,0.017900000000000027,,,,
Inverted-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7368278364381521,0.5870060752188938,0.0022999999999999687,0.0,,,,
Inverted-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7382580195763623,0.5980274851856082,0.0009000000000000119,0.0,,,,
Inverted-KL,hydrophobicity-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7405104275518595,0.5952344828738284,0.0006000000000000449,0.0,,,,
Inverted-KL,isoelectric_point-ratio_rank_squared,0.729151506054666,0.5837142676800193,0.026800000000000046,0.0,,,,
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7136976565206276,0.5799306122132287,0.42269999999999996,0.0050000000000000044,,,,
KL-Mask,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-foreignness_score,0.724024834053607,0.5854012704880908,0.048900000000000055,9.999999999998899e-05,0.6473311990614108,0.5338337258610353,100.0,100.0
KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7249180635003569,0.5856882713145974,0.04179999999999995,9.999999999998899e-05,0.6467812862159341,0.534796419164717,100.0,100.0
KL,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7248010321593789,0.582456235834764,0.023599999999999954,0.0,0.6617242382424322,0.5536389904772313,100.0,100.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7214665374085469,0.5835146481182281,0.0675,0.0,0.635935799827449,0.5390634678307104,100.0,100.0
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score,0.7258163331695571,0.5892080533013409,0.008900000000000019,0.0,0.6568353606837992,0.5338153443442346,100.0,100.0
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7246965504371063,0.5844857645271905,0.03490000000000004,0.0,0.6556724489987789,0.5481194887560832,100.0,100.0
Inverted-KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7331455571767237,0.5865334580291269,0.010499999999999954,0.0,,,,
KL-Mask,hydrophobicity-EL_rank_wt_aligned-foreignness_score,0.7156444343901237,0.5813713587289301,0.28800000000000003,0.0008000000000000229,0.6457204165842764,0.5306131611551108,100.0,100.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.715484612923895,0.5750992182499454,0.354,0.0043999999999999595,,,,
KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7337237465398898,0.5865510148085117,0.0017000000000000348,0.0,0.6594275319367453,0.5307139434125069,100.0,100.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7361822582064053,0.5896742280415594,0.0020999999999999908,0.0,,,,
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7182542765273864,0.5842319724057901,0.16100000000000003,0.00019999999999997797,0.6464824374002138,0.5431179290751121,100.0,100.0
None,boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,0.7314529405389131,0.5798347568567808,0.0029000000000000137,0.0,0.6344962668599016,0.5231006508456848,100.0,100.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7338539675321564,0.591723363305721,0.0013999999999999568,0.0,0.6521963736392442,0.536133090011149,100.0,100.0
KL,boman-hydrophobicity-blsm_mut_score,0.7241406213745334,0.5851652781683823,0.044499999999999984,0.0,0.6362906674810315,0.5166571767772434,100.0,100.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7327753236360314,0.5843788849618959,0.008600000000000052,0.0,,,,
None,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7292529405487828,0.5857125025593225,0.00539999999999996,0.0,0.6588607751724732,0.5357475146383556,100.0,100.0
KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7278135869751358,0.5854990776752945,0.011399999999999966,0.0,0.6468753514634056,0.5399623288461013,100.0,100.0
KL-Mask,boman-hydrophobicity-isoelectric_point-Total_Gene_TPM,0.7259978024631952,0.5810434369109925,0.029200000000000004,0.0,0.633987088969974,0.5266159210420565,100.0,100.0
Inverted-KL,hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.7369296142696484,0.5899105907001368,0.0030000000000000027,0.0,,,,
Inverted-KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.7333013359599191,0.5870447592127204,0.006000000000000005,0.0,,,,
Inverted-KL,hydrophobicity-isoelectric_point-ratio_rank_squared,0.7378667199685554,0.595138749935244,0.0007000000000000339,0.0,,,,
Inverted-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7363101621742562,0.5918718510551368,0.0020000000000000018,0.0,,,,
None,blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7242989035142953,0.5769655161229885,0.019399999999999973,0.0,0.6477385294150116,0.5619351189941926,100.0,100.0
Inverted-KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7369667745034413,0.5864079761675195,0.0019000000000000128,0.0,,,,
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7253748793406165,0.5865697876376393,0.031000000000000028,0.0,0.64389994669333,0.5335059338804364,100.0,100.0
KL,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7261029428661343,0.5836202327055566,0.023299999999999987,9.999999999998899e-05,0.6413255409630315,0.5203199886359215,100.0,100.0
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7334912441325596,0.5852951826408014,0.0019000000000000128,0.0,0.6457558492588364,0.5392409639123181,100.0,100.0
Inverted-KL,aliphatic_index-boman-blsm_mut_score-foreignness_score,0.7351085909392278,0.587350290352007,0.0047000000000000375,0.0,,,,
KL,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank_squared,0.7244785745741531,0.5874507432319515,0.029900000000000038,0.0,0.6478805160956393,0.5425429542996812,100.0,100.0
Inverted-KL-Mask,aliphatic_index-EL_rank_wt_aligned,0.6974337235269489,0.5726878485470164,0.9359999999999999,0.15100000000000002,,,,
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score,0.7264991595190001,0.5859166249612425,0.01319999999999999,0.0,0.6462098523612874,0.5279230073645756,100.0,100.0
KL,hydrophobicity-ratio_rank-Total_Gene_TPM,0.7213757423562065,0.5836847533908955,0.0928,9.999999999998899e-05,0.6381936275312776,0.5284633042545352,100.0,100.0
Inverted-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank,0.7328994650075937,0.5905303966824127,0.008299999999999974,0.0,,,,
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7145792459883018,0.5757747136241382,0.3881,0.0049000000000000155,,,,
KL,blsm_mut_score-EL_rank_wt_aligned,0.7195320866270843,0.5770643461658153,0.10640000000000005,9.999999999998899e-05,0.642006868579191,0.5446691297188311,100.0,100.0
