weight,key,mean_auc_PRIME,mean_auc01_PRIME,pval_icore_PRIME,pval_pep_PRIME
Inv-KL,blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6216340275793465,0.5601769844444615,100,100
None,hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned,0.6439191893632427,0.5451670161612852,100,100
KL,aliphatic_index-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.640106887344042,0.5321763243204318,100,100
KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6680974049617965,0.5711426476644547,100,100
Inv-KL,aliphatic_index-boman-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6117174020954909,0.5312855360461828,100,100
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.6334101329773287,0.5297298901938752,100,100
KL,boman-hydrophobicity-ratio_rank-foreignness_score,0.6299151411764448,0.5290692461301205,100,100
Inv-KL,boman-ratio_rank-EL_rank_wt_aligned,0.6068975591823504,0.5168957387573673,100,100
None,dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.661833936340252,0.5589088573091731,100,100
KL-Mask,isoelectric_point-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6703094549854783,0.5551326418602924,100,100
None,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.645972920697121,0.5417833525749185,100,100
KL,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6373109633404077,0.5405628627201344,100,100
KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6442178799537391,0.5368640691968464,100,100
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6504272220054603,0.5460194115235164,100,100
KL-Mask,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.6593875980310032,0.5303559975387461,100,100
Inv-KL-Mask,blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6375988339536015,0.5339370093021145,100,100
Inv-KL-Mask,boman-dissimilarity_score-ratio_rank-foreignness_score,0.650020934148226,0.5242551779464708,100,100
KL,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6372373788708476,0.5320614471720574,100,100
Inv-KL,boman-isoelectric_point-dissimilarity_score-ratio_rank,0.6255541755514334,0.5186333967996763,100,100
None,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6544078887693475,0.5418795804729075,100,100
KL,boman-hydrophobicity-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6289681601155557,0.5238189405751396,100,100
None,boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.630587476145541,0.5382119202394994,100,100
None,aliphatic_index-boman-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6307604759830194,0.5414295604497004,100,100
Inv-KL-Mask,boman-blsm_mut_score-ratio_rank,0.6437497660199196,0.5148263868921723,100,100
KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6393546379064408,0.5611565875055785,100,100
None,boman-hydrophobicity-isoelectric_point-ratio_rank,0.6326766440025037,0.5318922302685507,100,100
KL,isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.6369885798341484,0.5519232262822097,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6240295154934418,0.517030466041749,100,100
Inv-KL,aliphatic_index-isoelectric_point-EL_rank_wt_aligned,0.5976023218412185,0.535126238987683,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.647963128425522,0.528902173201753,100,100
None,hydrophobicity-isoelectric_point-EL_rank_wt_aligned,0.6333318230855841,0.530710052003119,100,100
None,isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6435252158659234,0.5645825702646312,100,100
None,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.6438712088375201,0.544962540444896,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6251228953218323,0.5354117492254159,100,100
Inv-KL,isoelectric_point-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6301922103206107,0.5553986400655977,100,100
KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6405758201826259,0.5386648706743562,100,100
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.657815638801566,0.534415963014348,100,100
None,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-foreignness_score,0.6479195563968447,0.5417817816981199,100,100
Inv-KL-Mask,dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score,0.6534090946891713,0.5346028387637501,100,100
KL,hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned,0.6397322645276406,0.5352031721941843,100,100
Inv-KL,aliphatic_index-boman-EL_rank_wt_aligned-foreignness_score,0.60385259317076,0.520647830084139,100,100
Inv-KL-Mask,aliphatic_index-boman-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6414790900850854,0.5241280697757961,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.635880016814735,0.5245802464096917,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-foreignness_score-Total_Gene_TPM,0.6312432950376021,0.5268578546808926,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6342330623191321,0.5354607335006599,100,100
Inv-KL,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6235246429831095,0.5622727003948669,100,100
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6319560885887011,0.5223374523205415,100,100
KL-Mask,boman-isoelectric_point-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6392233851942595,0.5292351161753002,100,100
None,hydrophobicity-isoelectric_point,0.6367569014438722,0.5252466630847588,100,100
KL-Mask,ratio_rank_squared-EL_rank_wt_aligned,0.6533610251655207,0.5626198910574384,100,100
KL-Mask,hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6457822527466432,0.5339387316210216,100,100
None,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.640516840675505,0.547931751705032,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6427201561446947,0.528382493884419,100,100
KL,aliphatic_index-boman-isoelectric_point-ratio_rank_squared-Total_Gene_TPM,0.6297090428170465,0.5290625925437195,100,100
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6582345300424307,0.547662792556534,100,100
Inv-KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6244471753532739,0.5223803186168343,100,100
KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6348405093598137,0.5302181414820503,100,100
KL-Mask,isoelectric_point-ratio_rank-Total_Gene_TPM,0.6648554437828328,0.5643679292526331,100,100
KL-Mask,isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.6524166659292703,0.5687419029881062,100,100
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6358990690183947,0.5378117639792255,100,100
Inv-KL,ratio_rank_squared-foreignness_score,0.605268102923065,0.5592557226268519,100,100
KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.6358174884353781,0.5289450649542564,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6544601282052384,0.542907313679808,100,100
None,aliphatic_index-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6460233693961591,0.5453318838395514,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.651118601148627,0.5298059656104432,100,100
Inv-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6173713368085215,0.5197401971462846,100,100
Inv-KL-Mask,boman-blsm_mut_score-Total_Gene_TPM,0.6403053901031478,0.5036823625597076,100,100
None,boman-hydrophobicity-foreignness_score,0.6353838288550333,0.5249912595607644,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6383242082511218,0.5252546197066409,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-foreignness_score,0.6404311908107514,0.5333578398002643,100,100
None,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6536327048216536,0.5395749017502288,100,100
Inv-KL,aliphatic_index-EL_rank_wt_aligned-foreignness_score,0.5962618919063298,0.535930203845344,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.6403569653601033,0.538800883126657,100,100
None,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6418191190497692,0.545031037252746,100,100
KL,boman-ratio_rank-foreignness_score,0.6266585086022419,0.5300947811203908,100,100
Inv-KL,isoelectric_point-dissimilarity_score-ratio_rank_squared,0.6285352050926979,0.5574687975310487,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6219102608586798,0.5194401221817033,100,100
Inv-KL-Mask,boman-foreignness_score-Total_Gene_TPM,0.6336255891557967,0.5093893828966503,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-foreignness_score,0.6340938821692471,0.5290851234786139,100,100
Inv-KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.640151396241433,0.5237796445784821,100,100
Inv-KL,isoelectric_point-EL_rank_wt_aligned-foreignness_score,0.592150537979994,0.5509105902552849,100,100
None,isoelectric_point-EL_rank_wt_aligned,0.6370866396346678,0.5471104588753866,100,100
Inv-KL,boman-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6197345054184334,0.5255080854556712,100,100
KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.642960985794205,0.5279802876821486,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6453881105284652,0.5308400394435154,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6286251051814805,0.5349515753962923,100,100
Inv-KL,isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6196430724275791,0.5570496271495412,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-Total_Gene_TPM,0.6379622185345354,0.5313410400808631,100,100
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6328875694636312,0.5219978400259682,100,100
KL,dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.6557661963389224,0.5402077228774783,100,100
Inv-KL-Mask,ratio_rank-foreignness_score,0.6208189489503401,0.554749533596807,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6303063587478437,0.523176056746699,100,100
Inv-KL-Mask,aliphatic_index-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.615556128040699,0.5368298024791724,100,100
Inv-KL,boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6237462728670946,0.5180249604321772,100,100
None,aliphatic_index-boman-hydrophobicity-ratio_rank-Total_Gene_TPM,0.6308066598989057,0.5290950339278998,100,100
None,boman-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.6405034684245557,0.5196220371597624,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score,0.6211730298964634,0.5194791964285108,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6349977573344421,0.521359863993302,100,100
None,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned,0.6434395714352212,0.5303381060502391,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6483901211117093,0.5333338337513853,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.6567919792981872,0.5468620405351516,100,100
Inv-KL,boman-ratio_rank-Total_Gene_TPM,0.6102444961060922,0.5202986435817827,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score,0.6372638685501246,0.5226205243591087,100,100
KL-Mask,hydrophobicity-dissimilarity_score-EL_rank_wt_aligned,0.6531912748180337,0.5320411748176851,100,100
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6562554601777413,0.5419929815921519,100,100
KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6734059843136287,0.5680739540732066,100,100
None,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.6468688962795847,0.5361344676649855,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score,0.6474731729685598,0.5238984275310545,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point,0.6310591611352966,0.5134568595428768,100,100
Inv-KL-Mask,aliphatic_index-EL_rank_wt_aligned-foreignness_score,0.6082445381283452,0.535306006274296,100,100
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.6426353938956052,0.5325918772409524,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6336097658153229,0.5315317636088338,100,100
Inv-KL-Mask,hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6404321983873663,0.5155815677260199,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6225146248714556,0.5292176425545762,100,100
KL,aliphatic_index-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6346772242095254,0.532187453187918,100,100
Inv-KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.614888538201633,0.5237162826386516,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6353355755989615,0.5255484038847852,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6437699469648199,0.5334744294072523,100,100
Inv-KL,ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6112098702351998,0.5612956577045652,100,100
None,ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6414545467406432,0.5684567540481624,100,100
KL,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.631685454967803,0.5322288861049261,100,100
KL,aliphatic_index-boman-hydrophobicity-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6222543060586253,0.5213709706460606,100,100
Inv-KL,aliphatic_index-boman-ratio_rank,0.6040917837098082,0.5199456327827631,100,100
None,aliphatic_index-boman-hydrophobicity,0.6295367316946212,0.5248503403939428,100,100
Inv-KL,aliphatic_index-dissimilarity_score-Total_Gene_TPM,0.6161929749952818,0.536378495867968,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6494371621351474,0.5300291891513765,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6359591860135262,0.5123473590401417,100,100
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank,0.6338160903102644,0.5318550882644503,100,100
Inv-KL,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6158031805468919,0.5169984686114313,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6473094902586282,0.5312619466714344,100,100
KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6421304995959095,0.5319248898815846,100,100
Inv-KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6351812821269814,0.5293751575463279,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6329843991625438,0.5332421371380112,100,100
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.642225302934286,0.5280244724048115,100,100
KL-Mask,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.6546162783857736,0.5351564211596412,100,100
None,aliphatic_index-blsm_mut_score-ratio_rank-foreignness_score,0.6503955446742832,0.5449007172369503,100,100
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-foreignness_score,0.6538982281521459,0.5333110128500165,100,100
KL-Mask,boman-isoelectric_point-ratio_rank,0.6307833742109809,0.5285912033500586,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6457975480712783,0.5283567542036037,100,100
None,isoelectric_point-dissimilarity_score-foreignness_score,0.6603301271345665,0.5544302273849575,100,100
KL,hydrophobicity-isoelectric_point,0.6333577110503875,0.5118323676781878,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6375307256339372,0.5251308360546079,100,100
KL,aliphatic_index-boman-hydrophobicity-ratio_rank-Total_Gene_TPM,0.628734950722575,0.5190361159708856,100,100
KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.6474426588744866,0.5294152565212219,100,100
KL,hydrophobicity-blsm_mut_score-ratio_rank-foreignness_score,0.646455355421688,0.5257373586377158,100,100
Inv-KL,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6223554207038396,0.5459938708363233,100,100
KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.6508416520125597,0.5301905658336405,100,100
Inv-KL,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared,0.635057897297565,0.5265215208155734,100,100
None,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6495966936694095,0.5433084629098294,100,100
KL,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.6430362088163603,0.5408129603137279,100,100
KL,hydrophobicity-isoelectric_point-ratio_rank_squared,0.6449006463468532,0.5312318185256657,100,100
Inv-KL-Mask,aliphatic_index-hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.6348120749312423,0.5189395529171692,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score,0.6306345770019879,0.5365690323553961,100,100
KL,hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6313008381773532,0.5243561200181913,100,100
Inv-KL,isoelectric_point-ratio_rank-Total_Gene_TPM,0.6063944746843111,0.5582570622514047,100,100
None,boman-EL_rank_wt_aligned-Total_Gene_TPM,0.628151221983649,0.537037904401824,100,100
None,boman-dissimilarity_score,0.6483623246888994,0.5323096122054861,100,100
Inv-KL,aliphatic_index-boman-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6094002425237701,0.5199969083733129,100,100
Inv-KL-Mask,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.6489294221598433,0.5490778026947302,100,100
None,boman-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6302308685292676,0.5300734308342215,100,100
KL,hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.6474813672674516,0.5274821330784074,100,100
None,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank,0.6522122272092711,0.5352481742013401,100,100
Inv-KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6373343389422926,0.5252617650656943,100,100
Inv-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6063084983137953,0.5247415743522232,100,100
Inv-KL-Mask,blsm_mut_score-EL_rank_wt_aligned,0.6415517091170568,0.5370602461482934,100,100
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6362220802055328,0.5319399620863775,100,100
None,boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6394827149373173,0.5315114178178264,100,100
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6431675242493802,0.5316133800557754,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6576754823277798,0.54752035457044,100,100
None,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.6458511732240482,0.5370407546711328,100,100
KL,aliphatic_index-boman-isoelectric_point-ratio_rank,0.6215536865978918,0.525871318942898,100,100
Inv-KL,boman-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.6298000030385641,0.5174624503321021,100,100
KL-Mask,aliphatic_index-foreignness_score-Total_Gene_TPM,0.6496380775313769,0.5330927652858711,100,100
KL,boman-dissimilarity_score-blsm_mut_score-foreignness_score,0.6376421615499903,0.5283480094027106,100,100
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.6369438248161112,0.5209946148276775,100,100
KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6339585145248651,0.5319135338109673,100,100
KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6398935649488354,0.5429024663327263,100,100
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6592484645033144,0.5397593350849405,100,100
Inv-KL,hydrophobicity-isoelectric_point-dissimilarity_score,0.6107631614550226,0.5170634278387052,100,100
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank-Total_Gene_TPM,0.6252802170237158,0.5188774256331242,100,100
Inv-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank,0.6549596670935293,0.5221556186393316,100,100
KL-Mask,hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6532744621318104,0.5421078755488631,100,100
None,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.659663902168281,0.5447632061842194,100,100
KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-Total_Gene_TPM,0.6433867934520575,0.5305117941894847,100,100
Inv-KL,boman-hydrophobicity-dissimilarity_score-ratio_rank_squared,0.6414603825556332,0.5188481252791075,100,100
Inv-KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.6213035161195696,0.556710514479466,100,100
None,isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6518904919569359,0.5573034257711041,100,100
None,aliphatic_index-boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.632149565936977,0.5342168283420886,100,100
KL,boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6266468610741591,0.5316191975604513,100,100
KL-Mask,hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6510783788876052,0.532393540707157,100,100
Inv-KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank-foreignness_score,0.6319381596801855,0.5457436778019225,100,100
Inv-KL,isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.6243258160590993,0.5526055362942611,100,100
Inv-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.644076035517455,0.5165242159797416,100,100
Inv-KL,hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6199834479653313,0.5256057379281834,100,100
None,aliphatic_index-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.6317345946576437,0.5282294714814968,100,100
KL-Mask,aliphatic_index-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.6515424407778251,0.5358174452658179,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.6243173530728061,0.5402038343411353,100,100
Inv-KL-Mask,hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.6442198434574373,0.5144947553104107,100,100
Inv-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.6452062932533812,0.5315516586594611,100,100
None,aliphatic_index-boman-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.6271966410512182,0.5331766165096388,100,100
KL,blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.6448564049085755,0.5584244152280501,100,100
