weight,key,mean_auc_CEDAR,mean_auc01_CEDAR,pval_icore_CEDAR,pval_pep_CEDAR
Inverted-KL,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7294069734264552,0.5924690704605777,0.022700000000000053,0.0
None,boman-hydrophobicity-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7322780705530134,0.5804605425379599,0.0028000000000000247,0.0
Inverted-KL,aliphatic_index-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7286068700049437,0.5849005858529575,0.03400000000000003,0.0
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7114855856419026,0.5744249742264077,0.5167999999999999,0.011199999999999988
None,boman-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7324206525783701,0.5850148882845544,0.0010999999999999899,0.0
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-foreignness_score,0.7068212139410354,0.5728186361177341,0.7075,0.02959999999999996
KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7295811369132014,0.5846777501953743,0.0042999999999999705,0.0
None,hydrophobicity-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7326608097461179,0.5839494129401505,0.0006000000000000449,0.0
KL-Mask,aliphatic_index-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7297837974680008,0.5825476990680903,0.0044999999999999485,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.727113511767508,0.5913197573326328,0.044499999999999984,0.0
None,hydrophobicity-isoelectric_point-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7188133954303559,0.5837792646483214,0.12290000000000001,9.999999999998899e-05
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7397669486584699,0.5902638267162733,0.0007000000000000339,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-Total_Gene_TPM,0.729677843569196,0.5843070249347027,0.010800000000000032,0.0
KL,boman-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7251927081634303,0.5830494415571997,0.02849999999999997,0.0
KL,blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7205338023395084,0.5782155463279479,0.10360000000000003,0.00019999999999997797
KL,aliphatic_index-boman-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7269125715464341,0.5854800602698842,0.02080000000000004,0.0
Inverted-KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank,0.7318406904352801,0.5881008013674216,0.0121,0.0
Inverted-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7148489472552311,0.5799352782577236,0.37960000000000005,0.0043999999999999595
Inverted-KL,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7289472295557425,0.5874679957486394,0.023599999999999954,0.0
KL,aliphatic_index-isoelectric_point-ratio_rank-EL_rank_wt_aligned,0.7174165011980849,0.5844030086445513,0.1946,0.00029999999999996696
None,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7366149691575803,0.5853665026637817,0.00039999999999995595,0.0
None,boman-hydrophobicity-EL_rank_wt_aligned,0.7240561273107025,0.5815209919824386,0.02310000000000001,0.0
KL,aliphatic_index-ratio_rank_squared-Total_Gene_TPM,0.7308034044438214,0.5848471262772279,0.0029000000000000137,0.0
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-Total_Gene_TPM,0.7265805246848694,0.586000718779504,0.023800000000000043,0.0
KL,boman-foreignness_score,0.7233090260629327,0.5816903280136103,0.047599999999999976,0.0
KL-Mask,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7276774952244074,0.5847626784728582,0.01539999999999997,0.0
KL,aliphatic_index-boman-ratio_rank,0.7207454758496892,0.5882634696594078,0.09799999999999998,0.0
None,aliphatic_index-hydrophobicity-isoelectric_point-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7288914752247241,0.5820862225070121,0.006000000000000005,0.0
KL-Mask,boman-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7282767292223742,0.5796816946441509,0.012900000000000023,0.0
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7285058703829056,0.5833814421108467,0.012800000000000034,0.0
None,boman-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7215585842894013,0.5847406563112839,0.06110000000000004,0.0
KL-Mask,hydrophobicity-isoelectric_point-foreignness_score-Total_Gene_TPM,0.7263999240379412,0.5855268863761649,0.02310000000000001,0.0
Inverted-KL,aliphatic_index-hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7353318086863385,0.5939213060005967,0.0037000000000000366,0.0
KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.72752877772867,0.5831559136879172,0.015199999999999991,9.999999999998899e-05
Inverted-KL-Mask,aliphatic_index-isoelectric_point-blsm_mut_score-Total_Gene_TPM,0.7105615184098076,0.5725669529090976,0.5554,0.015000000000000013
KL,boman-ratio_rank-EL_rank_wt_aligned,0.7208150662572743,0.5818290046924541,0.0948,0.0
KL-Mask,boman-hydrophobicity-blsm_mut_score-ratio_rank,0.7146774700346501,0.5848287807737835,0.3499,0.0011999999999999789
Inverted-KL,isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.727152340642465,0.5771424000823505,0.04800000000000004,0.0
Inverted-KL,aliphatic_index-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7281715143075422,0.5834988558855889,0.03290000000000004,0.0
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7292136072493426,0.5820749005766075,0.005800000000000027,0.0
Inverted-KL-Mask,hydrophobicity-dissimilarity_score,0.7045195453859757,0.5841280737268104,0.7844,0.04410000000000003
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7265457182890739,0.5891345240818934,0.0464,0.0
Inverted-KL,aliphatic_index-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7297670576504761,0.5802053377729388,0.023900000000000032,0.0
KL-Mask,aliphatic_index-boman-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7362626249574757,0.5871947165034573,0.0007000000000000339,0.0
Inverted-KL,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7358963483950454,0.5951379353348278,0.0027000000000000357,0.0
None,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.725571828907185,0.5831745349148881,0.021599999999999953,0.0
Inverted-KL,aliphatic_index-boman-dissimilarity_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7335750863076602,0.5861083736926297,0.007600000000000051,0.0
None,boman-EL_rank_wt_aligned,0.7257684795484391,0.5826463056752655,0.008099999999999996,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-ratio_rank-foreignness_score-Total_Gene_TPM,0.7203722667030736,0.5816488949914549,0.13339999999999996,0.00029999999999996696
Inverted-KL-Mask,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7055876261052009,0.580010378825782,0.7493000000000001,0.03739999999999999
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7141221362277286,0.5738532277120297,0.4054,0.005499999999999949
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7181319808094895,0.5857311050948975,0.1866,0.0007000000000000339
Inverted-KL,boman-hydrophobicity-blsm_mut_score,0.7350831051405537,0.5828800418701435,0.0046000000000000485,0.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-foreignness_score,0.7208075738352265,0.5849649175446698,0.08899999999999997,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7311703601368815,0.5894041316379757,0.0034999999999999476,0.0
Inverted-KL,boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7413104157673451,0.5920406767333956,0.00039999999999995595,0.0
KL,boman-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7259933852861251,0.585427730972374,0.02080000000000004,0.0
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned,0.7251912635289733,0.5859946612208813,0.030200000000000005,0.0
KL,ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7123405327050802,0.5722048238522449,0.4649,0.0022999999999999687
KL-Mask,aliphatic_index-boman-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7260734273230359,0.5897229900757699,0.021100000000000008,9.999999999998899e-05
KL,boman-hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7253851573084413,0.5803060278039273,0.03869999999999996,9.999999999998899e-05
Inverted-KL-Mask,dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.6909609365342709,0.5582185786185506,0.9825,0.3174
Inverted-KL,hydrophobicity-dissimilarity_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7386394094680063,0.5996367752639443,0.00019999999999997797,0.0
KL-Mask,boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned,0.7207805838046822,0.5823823548931304,0.09899999999999998,0.00019999999999997797
None,ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.716215054126336,0.5735917963230177,0.22629999999999995,0.00039999999999995595
Inverted-KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared,0.736750714712741,0.5891939211343483,0.0020999999999999908,0.0
KL,boman-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7217293351206898,0.5820453977346434,0.07509999999999994,0.0
KL-Mask,hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7245249410154221,0.5882198420436225,0.04059999999999997,9.999999999998899e-05
Inverted-KL,dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.727590836340447,0.5788320864426136,0.04349999999999998,0.0
None,aliphatic_index-boman-hydrophobicity-ratio_rank-Total_Gene_TPM,0.7255861430823513,0.580746602990893,0.026100000000000012,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7264756997805901,0.584206010952661,0.025599999999999956,0.0
None,isoelectric_point-dissimilarity_score-blsm_mut_score-Total_Gene_TPM,0.7262834689168439,0.580144941039455,0.007800000000000029,0.0
Inverted-KL,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7241888102253968,0.577497215148364,0.09160000000000001,0.00019999999999997797
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7238293090527458,0.5859857202499591,0.051000000000000045,9.999999999998899e-05
KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank_squared-Total_Gene_TPM,0.7334746597150302,0.5858313704273673,0.0020999999999999908,0.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.703530413979713,0.5746753010117922,0.8122,0.057499999999999996
KL,aliphatic_index-boman-ratio_rank-foreignness_score,0.7193063420434909,0.5870484960016795,0.1392,0.00019999999999997797
Inverted-KL-Mask,hydrophobicity-dissimilarity_score-ratio_rank,0.7023875273123236,0.582911497319113,0.846,0.06720000000000004
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7245032199381479,0.583439741725795,0.0474,9.999999999998899e-05
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7290585053617705,0.5849370375276911,0.0048000000000000265,0.0
KL,boman-hydrophobicity-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7196503082787465,0.5799108285709285,0.15080000000000005,0.00019999999999997797
KL-Mask,aliphatic_index-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.726088133145767,0.5857279094838175,0.0232,0.0
None,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7259119352078511,0.5902604217254619,0.015000000000000013,0.0
Inverted-KL,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7302866109624437,0.5899053996734532,0.020000000000000018,0.0
Inverted-KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7086325272762704,0.5717531572947017,0.6359,0.02100000000000002
None,hydrophobicity-isoelectric_point-blsm_mut_score-foreignness_score,0.7265642595026075,0.5861435515875093,0.006299999999999972,0.0
KL,aliphatic_index-boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned,0.7196732114344861,0.585528746270098,0.12619999999999998,0.0
Inverted-KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank,0.6908935134862402,0.571477868517397,0.9794,0.3228
None,aliphatic_index-boman-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.730111541943618,0.5878396926543423,0.0018000000000000238,0.0
None,aliphatic_index-boman-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.733693984791845,0.5832481706396505,0.0008000000000000229,0.0
Inverted-KL-Mask,ratio_rank-EL_rank_wt_aligned-foreignness_score,0.6869424661750548,0.5574526042693938,0.9932,0.4464
KL,boman-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7246196094475151,0.580991077870234,0.044399999999999995,0.0
KL,aliphatic_index-hydrophobicity-ratio_rank_squared-Total_Gene_TPM,0.7310421521259542,0.5855855316657937,0.0048000000000000265,0.0
KL-Mask,boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.7134898747865742,0.5869784410029767,0.4132,0.0023999999999999577
KL,aliphatic_index-boman-dissimilarity_score-Total_Gene_TPM,0.7293567666198664,0.5834400104240708,0.00880000000000003,0.0
None,aliphatic_index-ratio_rank_squared-foreignness_score,0.7243309075602564,0.5847321584660866,0.014499999999999957,0.0
Inverted-KL-Mask,boman-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7142163388593108,0.5757663079334627,0.40190000000000003,0.005600000000000049
KL,hydrophobicity-isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7269419433197731,0.5833259340850242,0.017800000000000038,9.999999999998899e-05
None,aliphatic_index-isoelectric_point-dissimilarity_score-blsm_mut_score,0.722021541940751,0.5926555283127973,0.040200000000000014,0.0
KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score-Total_Gene_TPM,0.7214036427760094,0.5831149307764226,0.1089,0.00019999999999997797
KL,aliphatic_index-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7286862910485724,0.5848650062701358,0.008199999999999985,0.0
Inverted-KL,aliphatic_index-EL_rank_wt_aligned-Total_Gene_TPM,0.7295088565085148,0.5807996279594965,0.025499999999999967,0.0
Inverted-KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank,0.7035660567908194,0.5774567825677696,0.8112,0.05379999999999996
None,boman-isoelectric_point-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7280107795736425,0.5851894624515112,0.0049000000000000155,0.0
Inverted-KL-Mask,boman-isoelectric_point-EL_rank_wt_aligned,0.708010249416916,0.573872844642243,0.6657,0.022599999999999953
None,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7352472414093499,0.5875150635574319,0.00019999999999997797,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-Total_Gene_TPM,0.7264696317679249,0.5874987518076671,0.022499999999999964,0.0
Inverted-KL,isoelectric_point-Total_Gene_TPM,0.7274688862894635,0.5769741571918695,0.048900000000000055,0.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.7099215816591263,0.5758472479626501,0.5794,0.013800000000000034
Inverted-KL,isoelectric_point-blsm_mut_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7260011153843167,0.5781564797088965,0.06240000000000001,0.0
Inverted-KL,aliphatic_index-boman-ratio_rank-foreignness_score,0.7314295947768574,0.5881156126995515,0.01419999999999999,0.0
KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7240970349407713,0.5799865193911502,0.047599999999999976,0.0
None,boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7223620009293983,0.5832144335208309,0.04810000000000003,0.0
KL,aliphatic_index-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-foreignness_score,0.7168817393796275,0.5873666430367172,0.2389,0.0004999999999999449
None,aliphatic_index-blsm_mut_score-foreignness_score,0.72190035413714,0.5889860161019216,0.04139999999999999,0.0
None,only_rank,0.7194484390300365,0.5816247233124759,0.04620000000000002,0.0
None,boman-hydrophobicity-ratio_rank-foreignness_score-Total_Gene_TPM,0.7248676100311793,0.5800922921419898,0.03200000000000003,0.0
KL,dissimilarity_score-foreignness_score,0.7179881508309224,0.5773734340320417,0.16090000000000004,0.00019999999999997797
Inverted-KL-Mask,boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7144881927011215,0.5736814739220211,0.3899,0.006099999999999994
Inverted-KL-Mask,hydrophobicity-blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7164676587203815,0.580076695450155,0.31699999999999995,0.0039000000000000146
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7207841451548704,0.5824345344538525,0.08509999999999995,0.0
KL,aliphatic_index-boman-hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank_squared-foreignness_score,0.7249762526499772,0.5848202027133097,0.03710000000000002,0.0
None,dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7092271697218983,0.5767657972726956,0.6779999999999999,0.0044999999999999485
None,hydrophobicity-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7257822069674766,0.5863456563253039,0.01970000000000005,0.0
Inverted-KL,aliphatic_index-boman-hydrophobicity-ratio_rank_squared-EL_rank_wt_aligned-Total_Gene_TPM,0.7388916954088743,0.5895895383236067,0.0010000000000000009,0.0
Inverted-KL-Mask,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.7090025696257897,0.5818265530911283,0.6214999999999999,0.01959999999999995
None,boman-hydrophobicity-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7294972924998787,0.5784291942556445,0.006099999999999994,0.0
Inverted-KL,dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7270032549696124,0.5789862752378816,0.049000000000000044,0.0
Inverted-KL,boman-dissimilarity_score-ratio_rank_squared,0.7418450795123332,0.5942818048683366,0.0,0.0
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-Total_Gene_TPM,0.7350114612404939,0.5913705270666333,0.0044999999999999485,0.0
KL,blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7192817748190471,0.5763847195128888,0.1401,0.00029999999999996696
KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7229172072902714,0.5837070134199064,0.07740000000000002,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.725418859937021,0.5848686488090514,0.03739999999999999,0.0
Inverted-KL-Mask,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank,0.7073144372891123,0.5780504663471604,0.685,0.028100000000000014
KL,aliphatic_index-boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7182314245563441,0.5830933395815747,0.18400000000000005,0.00019999999999997797
Inverted-KL,boman-hydrophobicity-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7356679308714659,0.5854137409672028,0.0039000000000000146,0.0
KL-Mask,blsm_mut_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7159734359461396,0.5681166283595204,0.2803,0.0004999999999999449
None,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score,0.7213951091489315,0.5869218157271118,0.06899999999999995,0.0
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-Total_Gene_TPM,0.7247907381401135,0.5876894721291226,0.03610000000000002,0.0
None,dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7182300699926863,0.5735883027210481,0.15149999999999997,0.00029999999999996696
KL-Mask,aliphatic_index-blsm_mut_score-ratio_rank,0.7173048145669767,0.5890965896102224,0.19910000000000005,9.999999999998899e-05
KL-Mask,hydrophobicity-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned,0.7200044838865789,0.5847518959048733,0.11739999999999995,9.999999999998899e-05
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-EL_rank_wt_aligned,0.720414136222782,0.5831318977743313,0.11560000000000004,0.00019999999999997797
KL,boman-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7326886501423231,0.5856783784396141,0.0024999999999999467,0.0
Inverted-KL,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.738875489658743,0.5870999063729083,0.0006000000000000449,0.0
None,isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-Total_Gene_TPM,0.7190363620095017,0.5779597383922934,0.1199,0.00019999999999997797
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7327606788386118,0.5932710652046784,0.007000000000000006,0.0
KL-Mask,aliphatic_index-isoelectric_point-dissimilarity_score-ratio_rank_squared,0.7228508496148003,0.589575770329643,0.04710000000000003,9.999999999998899e-05
None,dissimilarity_score-EL_rank_wt_aligned-foreignness_score,0.7154334304988479,0.5795258302391763,0.2449,0.0004999999999999449
KL,aliphatic_index-boman-isoelectric_point-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7260282376051737,0.5822099817654506,0.025699999999999945,0.0
None,aliphatic_index-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.724712529788835,0.5841926637571302,0.031000000000000028,0.0
KL,boman-isoelectric_point-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7227785492726744,0.5799123693217079,0.06969999999999998,9.999999999998899e-05
Inverted-KL-Mask,boman-hydrophobicity-isoelectric_point-blsm_mut_score,0.7103467682864126,0.5748175913568911,0.5637,0.015100000000000002
KL-Mask,aliphatic_index-hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score,0.7197213361921355,0.591939976786614,0.1351,0.00019999999999997797
Inverted-KL,boman-isoelectric_point-dissimilarity_score-EL_rank_wt_aligned,0.7371698536549751,0.5892929087807519,0.0012999999999999678,0.0
Inverted-KL,hydrophobicity-isoelectric_point-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7337628163460426,0.5884707274585624,0.006299999999999972,0.0
KL-Mask,aliphatic_index-boman-isoelectric_point-dissimilarity_score-blsm_mut_score-foreignness_score-Total_Gene_TPM,0.7319429681499865,0.5872241016538963,0.0038000000000000256,0.0
KL,boman-hydrophobicity-dissimilarity_score-blsm_mut_score-ratio_rank-EL_rank_wt_aligned,0.7167106784206366,0.5835103919923641,0.2531,0.00039999999999995595
KL,hydrophobicity-ratio_rank-EL_rank_wt_aligned-foreignness_score-Total_Gene_TPM,0.7214883723934323,0.5810607483891301,0.0958,0.00019999999999997797
Inverted-KL,aliphatic_index-boman-hydrophobicity-dissimilarity_score-EL_rank_wt_aligned,0.7314736792272343,0.5881464895436167,0.010499999999999954,0.0
KL-Mask,aliphatic_index-boman-hydrophobicity-isoelectric_point-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7321049576686576,0.5846844148783183,0.0040999999999999925,0.0
KL,hydrophobicity-EL_rank_wt_aligned-Total_Gene_TPM,0.7260921133043824,0.5821464125161969,0.021499999999999964,9.999999999998899e-05
Inverted-KL,boman-dissimilarity_score-EL_rank_wt_aligned,0.73650091272464,0.5900239978962984,0.0014999999999999458,0.0
None,isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7192753447315017,0.5806067736123443,0.0947,0.0
KL-Mask,isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score,0.7128865949791496,0.5771210199900596,0.4385,0.0029000000000000137
Inverted-KL-Mask,boman-hydrophobicity-dissimilarity_score-ratio_rank-EL_rank_wt_aligned-Total_Gene_TPM,0.7113674686804963,0.5768417468447669,0.5202,0.011099999999999999
Inverted-KL,isoelectric_point-blsm_mut_score-ratio_rank_squared-EL_rank_wt_aligned-foreignness_score,0.7293832137433127,0.5835715806901773,0.022800000000000042,0.0
Inverted-KL-Mask,aliphatic_index-boman-hydrophobicity-blsm_mut_score-foreignness_score,0.7091052589168643,0.5750886331434422,0.6191,0.020199999999999996
KL,isoelectric_point-dissimilarity_score-ratio_rank_squared,0.7221561088177477,0.5833420260276885,0.047599999999999976,0.0
None,aliphatic_index-boman-hydrophobicity-isoelectric_point-blsm_mut_score-ratio_rank_squared-foreignness_score-Total_Gene_TPM,0.7348421958814976,0.5808424774838895,0.0010999999999999899,0.0
